day	S	E	I	R
324 	 111841.05586322378 	 0.007253015682027454 	 0.030958779447911266 	 329.23163591890454
325 	 111839.95566710994 	 0.0070763584932987 	 0.030204970263368686 	 329.2305912302626
326 	 111838.85551250329 	 0.006904001488213413 	 0.0294695046569141 	 329.22949322045247
327 	 111837.7553986559 	 0.006735840035786646 	 0.02875193634442752 	 329.22834318822987
328 	 111836.65532483697 	 0.006571771878828028 	 0.02805182928953729 	 329.2271424025808
329 	 111835.55529033541 	 0.006411697545912668 	 0.02736875917811069 	 329.2258920982696
330 	 111834.455294459 	 0.0062555202170431635 	 0.02670231292561472 	 329.2245934773182
331 	 111833.35533652977 	 0.006103145029954149 	 0.026052085994745653 	 329.22324771697424
332 	 111832.25541588408 	 0.005954479085493084 	 0.025417682416254663 	 329.2218559696485
333 	 111831.15553187818 	 0.005809432289110383 	 0.024798718045830677 	 329.22041935324347
334 	 111830.05568388525 	 0.0056679169169358305 	 0.024194818865881443 	 329.2189389561846
335 	 111828.9558712891 	 0.005529846735191568 	 0.023605617167789725 	 329.2174158485083
336 	 111827.85609348948 	 0.005395137738864603 	 0.0230307547543934 	 329.21585107256084
337 	 111826.75634990339 	 0.005263708329785746 	 0.022469883712038365 	 329.21424564075653
338 	 111825.65663996241 	 0.005135478961358927 	 0.02192266483996723 	 329.21260054012225
339 	 111824.55696310723 	 0.0050103713965306464 	 0.021388764283992487 	 329.2109167419922
340 	 111823.45731879497 	 0.004888309695558758 	 0.020867858017649687 	 329.20919518910284
341 	 111822.35770649767 	 0.004769220011875822 	 0.020359630916102604 	 329.20743679825944
342 	 111821.25812569987 	 0.004653030233685797 	 0.019863775291818472 	 329.20564246463766
343 	 111820.15857589305 	 0.004539669172367834 	 0.019379987673610023 	 329.2038130712986
344 	 111819.05905658746 	 0.004429068308380522 	 0.01890797573555426 	 329.2019494687195
345 	 111817.95956730466 	 0.004321160684989666 	 0.018447453905670222 	 329.20005248776584
346 	 111816.86010757563 	 0.0042158806506717795 	 0.017998142232085415 	 329.1981229429747
347 	 111815.76067694221 	 0.004113164069290246 	 0.01755976726826047 	 329.19616162996965
348 	 111814.66127495925 	 0.004012948616374903 	 0.01713206331683988 	 329.19416932182713
349 	 111813.56190119238 	 0.0039151734706655075 	 0.016714771154739367 	 329.1921467728124
350 	 111812.46255521767 	 0.0038197792415162303 	 0.016307637739430853 	 329.1900947192441
351 	 111811.36323662176 	 0.0037267080793454413 	 0.01591041634290275 	 329.18801387891597
352 	 111810.26394500122 	 0.003635903541527869 	 0.01552286611422472 	 329.18590495244644
353 	 111809.16467996138 	 0.003547310377413405 	 0.015144751453156344 	 329.1837686252645
354 	 111808.06544111622 	 0.0034608745499059316 	 0.014775841936465224 	 329.1816055677319
355 	 111806.96622808796 	 0.003376543170684725 	 0.014415912043272344 	 329.1794164359442
356 	 111805.867040511 	 0.003294265105553219 	 0.01406474348955256 	 329.17720186479374
357 	 111804.76787803072 	 0.0032139907877352775 	 0.013722124478761867 	 329.17496247017834
358 	 111803.66874029863 	 0.0031356715050826914 	 0.013387846904126845 	 329.1726988572847
359 	 111802.5696269746 	 0.0030592597306365833 	 0.01306170761325472 	 329.17041161682437
360 	 111801.47053772656 	 0.0029847090884205403 	 0.012743508252510404 	 329.1681013254818
361 	 111800.37147223101 	 0.002911974318220473 	 0.012433055646212894 	 329.16576854510174
362 	 111799.27243017271 	 0.0028410112413767095 	 0.012130161641559794 	 329.16341382313567
363 	 111798.1734112436 	 0.0027717767277956316 	 0.011834642309887886 	 329.1610376946054
364 	 111797.074415143 	 0.0027042286610521812 	 0.011546318155558892 	 329.158640681692
